[ Date      , Closing Price      , Open      , Daily High      , Daily Low      
         9/20/2007        ,81.78,80,81.9,80.27
         9/19/2007        ,80.85,82,82.52,80.89
         9/18/2007        ,81.51,80,82.39,80.24
         9/17/2007        ,80.57,78.78,81,78.25
         9/14/2007        ,79.1,79,80.35,78.75
         9/13/2007        ,80.09,79,80.2,79.2
         9/12/2007        ,79.91,78,80.18,78
         9/11/2007        ,78.23,77,78.35,76.92
         9/10/2007        ,77.49,76,78.43,75.53
         9/7/2007        ,76.7,76,76.97,75.63
         9/6/2007        ,76.3,75,77.42,75.33
         9/5/2007        ,75.73,75,75.93,74.74
         9/4/2007        ,75.08,74,75.24,73.49
         9/3/2007        ,74.41,73.8,74.61,73.8
         8/31/2007        ,74.04,73,74.46,73.4
         8/30/2007        ,73.36,73,73.96,72.77
         8/29/2007        ,73.51,71,73.63,71.42
         8/28/2007        ,71.73,72,72.26,71.2
         8/27/2007        ,71.97,70,72.13,70.2
         8/24/2007        ,71.09,70,71.32,69.53
         8/23/2007        ,69.83,69,70.1,69.03
         8/22/2007        ,69.26,69,70.33,68.64
         8/21/2007        ,69.57,70.91,71.55,68.9
         8/20/2007        ,70.96,71.45,71.56,70.05
         8/17/2007        ,71.98,71.56,72.54,71
         8/16/2007        ,71,72.91,72.93,70.11
         8/15/2007        ,73.33,72.78,74.23,72.32
         8/14/2007        ,72.38,71.52,72.78,71.36
         8/13/2007        ,71.62,71.55,73.2,71.13
         8/10/2007        ,71.47,71.53,71.68,70.05
         8/9/2007        ,71.59,72.13,72.4,70.49
         8/8/2007        ,72.15,72.3,73.18,71.86
         8/7/2007        ,72.42,72.07,72.62,71.15
         8/6/2007        ,72.06,75,75,71.63
         8/3/2007        ,75.48,76.87,77.34,75.02
         8/2/2007        ,76.86,76.65,77.43,75.5
         8/1/2007        ,76.53,78.01,78.78,76.09
         7/31/2007        ,78.21,76.75,78.27,76.59
         7/30/2007        ,76.83,76.62,77.34,76.02
         7/27/2007        ,77.02,75.03,77.1,74.68
         7/26/2007        ,74.95,76.23,77.22,74.61
         7/25/2007        ,75.88,73.19,76.37,73.14
         7/24/2007        ,73.56,74.79,74.82,72.92
         7/23/2007        ,74.89,75.47,75.64,74.44
         7/20/2007        ,75.79,76.09,76.4,75.41
         7/19/2007        ,76.07,74.94,75.95,74.62
         7/18/2007        ,75.05,74.09,75.28,73.89
         7/17/2007        ,74.02,74.23,75.34,73.55
         7/16/2007        ,74.15,73.9,74.48,73.64
         7/13/2007        ,73.93,72.65,74,72.27
         7/12/2007        ,72.5,72.68,73.79,71.91
         7/11/2007        ,72.56,72.64,73.03,72.08
         7/10/2007        ,72.81,72.15,73.08,71.6
         7/9/2007        ,72.19,72.56,72.99,71.8
         7/6/2007        ,72.81,71.85,72.95,71.54
         7/5/2007        ,71.81,71.38,72.33,70.81
         7/4/2007        ,71.38,71.28,71.5,70.91
         7/3/2007        ,71.41,71.17,71.43,70.7
         7/2/2007        ,71.09,70.61,71.34,69.57
         6/29/2007        ,70.68,69.5,71.03,69.47
         6/28/2007        ,69.57,69.07,70.52,68.92
         6/27/2007        ,68.97,67.72,69.36,67.07
         6/26/2007        ,67.77,69.08,69.2,67.62
         6/25/2007        ,69.18,68.74,69.45,67.54
         6/22/2007        ,69.14,68.5,69.5,68.16
         6/21/2007        ,68.65,68.83,69.87,68.28
         6/20/2007        ,68.86,69.3,69.6,67.65
         6/19/2007        ,69.1,69,69.55,68.42
         6/18/2007        ,69.09,68.19,69.12,67.39
         6/15/2007        ,68,67.71,68.28,67.24
         6/14/2007        ,67.65,65.97,67.89,65.97
         6/13/2007        ,66.26,65.22,66.49,64.91
         6/12/2007        ,65.35,65.8,66.08,64.87
         6/11/2007        ,65.97,64.9,66.06,64.65
         6/8/2007        ,64.76,66.73,66.81,64.57
         6/7/2007        ,66.93,65.92,67.42,65.86
         6/6/2007        ,65.96,65.68,66.29,65.22
         6/5/2007        ,65.61,66.06,66.19,65.23
         6/4/2007        ,66.21,64.9,66.48,64.54
         6/1/2007        ,65.08,64.2,65.24,63.8
         5/31/2007        ,64.01,63.35,64.28,62.44
         5/30/2007        ,63.49,63.23,63.87,62.87
         5/29/2007        ,63.15,64.67,64.75,62.53
         5/28/2007        ,64.46,64.96,64.96,64.28
         5/25/2007        ,65.2,64.41,65.25,64.22
         5/24/2007        ,64.18,65.68,66.16,63.8
         5/23/2007        ,65.77,65.54,66.15,65.06
         5/22/2007        ,65.51,66.93,66.99,65.4
         5/21/2007        ,66.87,64.6,66.32,64.45
         5/18/2007        ,64.94,65.04,65.62,64.56
         5/17/2007        ,64.86,62.62,65.07,62.5
         5/16/2007        ,62.55,63.1,63.31,61.9
         5/15/2007        ,63.17,62.51,63.28,62.06
         5/14/2007        ,62.46,62.5,63.07,62.14
         5/11/2007        ,62.37,61.87,62.5,61.68
         5/10/2007        ,61.81,61.6,62.48,61.38
         5/9/2007        ,61.55,62.24,62.48,60.68
         5/8/2007        ,62.26,61.56,62.56,61.21
         5/7/2007        ,61.47,61.8,62.03,60.85
         5/4/2007        ,61.93,63.21,63.43,61.57
         5/3/2007        ,63.19,63.63,64.09,62.74
         5/2/2007        ,63.68,64.62,64.66,63.05
         5/1/2007        ,64.32,65.41,66.15,64.21
         4/30/2007        ,65.71,66.4,66.57,65.52
         4/27/2007        ,66.46,65.39,66.64,64.58
         4/26/2007        ,65.06,65.83,66.4,64.82
         4/25/2007        ,65.84,64.63,65.91,64.56
         4/24/2007        ,64.58,65.76,66.29,64.12
         4/23/2007        ,65.89,64.09,65.95,63.7
         4/20/2007        ,64.11,63.1,64.28,62.83
         4/19/2007        ,63.32,64.31,64.84,63.04
         4/18/2007        ,63.13,63.33,63.41,62.41
         4/17/2007        ,63.1,63.62,64.63,63.05
         4/16/2007        ,63.61,63.51,64.2,62.54
         4/13/2007        ,63.63,64.07,64.58,63.4
         4/12/2007        ,63.85,61.89,63.97,61.88
         4/11/2007        ,62.01,62.6,62.55,61.51
         4/10/2007        ,61.89,61.71,62.28,61.36
         4/9/2007        ,61.51,63.8,63.98,61.37
         4/5/2007        ,64.28,64.32,64.93,63.6
         4/4/2007        ,64.38,64.64,65.08,63.56
         4/3/2007        ,64.64,65.57,65.89,63.97
         4/2/2007        ,65.94,65.81,66.68,65.09
         3/30/2007        ,65.87,66.4,66.8,65.5
         3/29/2007        ,66.03,63.86,66.44,63.5
         3/28/2007        ,64.08,63.79,64.97,63.65
         3/27/2007        ,62.93,62.81,66.11,62.25
         3/26/2007        ,62.91,62.65,63.3,62.39
         3/23/2007        ,62.28,61.89,62.64,61.25
         3/22/2007        ,61.69,59.98,62.05,59.97
         3/21/2007        ,59.61,59.68,60.1,59.21
         3/20/2007        ,59.25,59.99,60.17,59.15
         3/19/2007        ,59.7,59.5,60.35,59.21
         3/16/2007        ,57.11,57.56,58.29,56.18
         3/15/2007        ,57.55,58.36,58.64,57.4
         3/14/2007        ,58.16,58.21,58.43,57.3
         3/13/2007        ,57.93,59.07,59.91,57.75
         3/12/2007        ,58.91,59.78,59.96,58.62
         3/9/2007        ,60.05,61.54,61.82,59.95
         3/8/2007        ,61.64,61.84,62.29,61.2
         3/7/2007        ,61.82,60.76,62.06,60.65
         3/6/2007        ,60.69,59.99,60.81,59.96
         3/5/2007        ,60.07,61.3,61.3,59.55
         3/2/2007        ,61.64,61.77,62.4,61.16
         3/1/2007        ,62,61.78,62.5,60.8
         2/28/2007        ,61.79,60.31,62.25,60.23
         2/27/2007        ,61.46,61.39,62.22,60.05
         2/26/2007        ,61.39,61.13,61.73,60.66
         2/23/2007        ,61.14,60.86,61.79,60.52
         2/22/2007        ,60.95,59.91,61.24,59.61
         2/21/2007        ,60.07,58.63,60.63,58.06
         2/20/2007        ,58.85,59.35,59.46,57.77
         2/19/2007        ,59.09,59.62,59.86,59.04
         2/16/2007        ,59.39,57.98,59.4,57.58
         2/15/2007        ,57.99,58.2,58.5,56.58
         2/14/2007        ,58,59.02,59.25,57.51
         2/13/2007        ,59.06,57.82,59.61,57.24
         2/12/2007        ,57.81,59.47,59.54,57.38
         2/9/2007        ,59.89,60.2,60.76,59.31
         2/8/2007        ,59.71,57.69,59.87,57.3
         2/7/2007        ,57.71,59.13,59.86,57.22
         2/6/2007        ,58.88,58.97,59.97,58.5
         2/5/2007        ,58.74,59.3,59.96,58.46
         2/2/2007        ,59.02,57.44,59.24,57.1
         2/1/2007        ,57.3,57.93,58.89,57.12
         1/31/2007        ,58.14,56.65,58.21,55.75
         1/30/2007        ,56.97,54.01,57.03,53.95
         1/29/2007        ,54.01,55.8,55.95,53.8
         1/26/2007        ,55.42,54.4,55.59,54.31
         1/25/2007        ,54.23,55.26,55.87,54.11
         1/24/2007        ,55.37,54.81,55.49,53.66
         1/23/2007        ,55.04,52.69,55.12,52.42
         1/22/2007        ,52.58,53.67,54.65,52.07
         1/19/2007        ,51.99,50.16,52,50.16
         1/18/2007        ,50.48,52.43,52.7,49.91
         1/17/2007        ,52.24,51.3,52.4,50.3
         1/16/2007        ,51.21,52.74,53.19,50.52
         1/15/2007        ,52.94,53.27,53.57,52.48
         1/12/2007        ,52.99,52.19,53.12,51.56
         1/11/2007        ,51.88,53.61,54.74,51.8
         1/10/2007        ,54.02,55.48,55.7,53.47
         1/9/2007        ,56.09,55.88,55.89,53.88
         1/8/2007        ,56.09,56.41,57.71,55.12
         1/5/2007        ,56.31,55.4,56.36,54.9
         1/4/2007        ,55.59,58.32,58.6,55.01
         1/3/2007        ,58.32,60.9,60.94,57.73
         1/2/2007        ,60.74,60.86,61.54,60.4
         12/29/2006        ,61.05,60.38,61.15,59.91
         12/28/2006        ,60.53,60.35,60.84,60.08
         12/27/2006        ,60.34,60.96,61.33,60.25
         12/26/2006        ,61.1,62.58,63.15,60.52
         12/22/2006        ,62.41,62.6,63.06,62.1
         12/21/2006        ,62.66,63.43,63.58,62.28
         12/20/2006        ,63.72,63.35,64.12,63.2
         12/19/2006        ,63.46,62.85,63.97,62.28
         12/18/2006        ,62.79,63.76,64.07,62.62
         12/15/2006        ,63.43,62.52,63.48,62.28
         12/14/2006        ,62.51,61.59,62.75,61.52
         12/13/2006        ,61.37,60.93,61.85,60.76
         12/12/2006        ,61.02,61.26,62,60.65
         12/11/2006        ,61.22,62.01,62.22,61.07
         12/8/2006        ,62.03,62.82,63.61,61.95
         12/7/2006        ,62.49,62.36,62.75,61.58
         12/6/2006        ,62.43,62.56,63.01,61.83
         12/5/2006        ,62.44,62.62,63.25,61.51
         12/4/2006        ,63.43,63.32,63.5,61.94
         12/1/2006        ,63.13,62.63,63.68,62.23
         11/30/2006        ,63.13,62.26,63.77,62.22
         11/29/2006        ,62.46,61.12,62.55,61.02
         11/28/2006        ,60.99,60.46,61.2,60.23
         11/27/2006        ,60.32,59.47,60.44,59.26
         11/24/2006        ,59.83,59.24,60.17,58.97
         11/23/2006        ,59.12,59.34,59.4,58.67
         11/22/2006        ,59.24,60.12,60.35,58.36
         11/21/2006        ,60.17,59.05,60.39,58.86
         11/20/2006        ,58.8,58.55,59.06,57.96
         11/17/2006        ,58.97,58.42,59.04,57.8
         11/16/2006        ,58.57,60.74,61.39,58.3
         11/15/2006        ,58.76,58.48,59.39,58.31
         11/14/2006        ,58.28,58.77,59.11,58.14
         11/13/2006        ,58.58,59.37,59.91,58.27
         11/10/2006        ,59.59,61.11,61.15,59.47
         11/9/2006        ,61.16,59.97,61.32,59.9
         11/8/2006        ,59.83,59.23,60.25,58.9
         11/7/2006        ,58.93,60.05,60.2,58.88
         11/6/2006        ,60.02,59,60.55,58.51
         11/3/2006        ,59.14,57.85,59.35,57.79
         11/2/2006        ,57.88,58.66,58.97,57.6
         11/1/2006        ,58.71,58.62,59.4,57.78
         10/31/2006        ,58.73,58.41,58.81,57.04
         10/30/2006        ,58.36,60.94,61.03,58.22
         10/27/2006        ,60.75,60.65,60.98,59.83
         10/26/2006        ,60.36,61.61,61.8,60.05
         10/25/2006        ,61.4,59.38,61.66,59.2
         10/24/2006        ,59.35,58.6,59.7,58.4
         10/23/2006        ,58.81,58.7,59.4,58.12
         10/20/2006        ,59.33,60.95,61.2,59.11
         10/19/2006        ,58.5,57.92,59.01,57.45
         10/18/2006        ,57.65,59.09,59.48,57.35
         10/17/2006        ,58.93,60.15,60.53,58.65
         10/16/2006        ,59.94,58.9,60.1,58.05
         10/13/2006        ,58.57,58.3,59.46,58.06
         10/12/2006        ,57.86,57.49,58.45,57.22
         10/11/2006        ,57.59,58.49,59.11,57.4
         10/10/2006        ,58.52,59.8,60.7,58.4
         10/9/2006        ,59.96,59.96,61.29,59.76
         10/6/2006        ,59.76,59.96,60.27,58.83
         10/5/2006        ,60.03,59.79,60.99,59.35
         10/4/2006        ,59.41,58.49,59.79,57.75
         10/3/2006        ,58.68,60.88,61.13,58.44
         10/2/2006        ,61.03,63.15,63.28,60.83
         9/29/2006        ,62.91,62.4,63.04,61.49
         9/28/2006        ,62.76,62.92,64.03,62.41
         9/27/2006        ,62.96,61.2,63.12,60.4
         9/26/2006        ,61.01,61.91,61.99,60.6
         9/25/2006        ,61.45,60.15,62.15,59.51
         9/22/2006        ,60.55,62,62.27,60.2
         9/21/2006        ,61.59,60.86,61.77,60.65
         9/20/2006        ,60.74,62.1,62.36,60.61
         9/19/2006        ,62.17,64.58,65.11,62
         9/18/2006        ,63.8,63.6,64.45,62.86
         9/15/2006        ,63.33,63.29,63.65,62.02
         9/14/2006        ,63.22,64.36,64.67,63
         9/13/2006        ,63.97,63.67,64.76,63.47
         9/12/2006        ,63.76,65.66,66.43,63.6
         9/11/2006        ,65.61,65.95,66.45,64.85
         9/8/2006        ,66.25,67.11,67.6,65.91
         9/7/2006        ,67.32,67.7,67.99,66.78
         9/6/2006        ,67.5,68.7,68.84,67.47
         9/5/2006        ,68.6,68.48,69.01,67.93
         9/4/2006        ,68.02,69.19,69.56,67.9
         9/1/2006        ,69.19,70.27,70.67,69.01
         8/31/2006        ,70.26,70.36,70.83,69.36
         8/30/2006        ,70.03,69.92,70.52,68.65
         8/29/2006        ,69.71,70.55,70.91,69.3
         8/28/2006        ,70.61,71.82,71.94,70.15
         8/25/2006        ,72.51,72.77,73.75,72.38
         8/24/2006        ,72.36,71.82,72.96,71.35
         8/23/2006        ,71.76,72.87,72.96,71.15
         8/22/2006        ,73.1,73.27,73.5,72.67
         8/21/2006        ,73.3,72.42,73.4,72.25
         8/18/2006        ,71.14,70.58,71.17,69.51
         8/17/2006        ,70.06,71.6,71.6,69.97
         8/16/2006        ,71.89,73,73.14,71.52
         8/15/2006        ,73.05,73.46,73.91,72.81
         8/14/2006        ,73.53,73.87,73.9,72.62
         8/11/2006        ,74.35,74.22,74.8,73.72
         8/10/2006        ,74,76.25,76.51,73.87
         8/9/2006        ,76.35,76.35,77.41,76.11
         8/8/2006        ,76.31,76.9,77.07,76.15
         8/7/2006        ,76.98,74.8,77.32,74.67
         8/4/2006        ,74.76,75.33,75.69,74.16
         8/3/2006        ,75.46,75.99,76,74.67
         8/2/2006        ,75.81,75.12,76.5,75.08
         8/1/2006        ,74.91,74.5,75.49,73.99
         7/31/2006        ,74.4,73.04,74.56,72.7
         7/28/2006        ,73.24,74.62,74.87,72.8
         7/27/2006        ,74.54,73.79,74.9,73.75
         7/26/2006        ,73.94,73.7,74.8,73.51
         7/25/2006        ,73.75,75.26,75.78,73.52
         7/24/2006        ,75.05,74.36,75.25,73.47
         7/21/2006        ,74.43,74.1,75.23,73.9
         7/20/2006        ,74.27,75,75.39,73.74
         7/19/2006        ,74.77,75.71,75.92,73.52
         7/18/2006        ,73.54,75.42,76.51,73.48
         7/17/2006        ,75.3,77.61,77.72,75.18
         7/14/2006        ,77.03,77.9,78.2,76.7
         7/13/2006        ,76.7,75.29,77.45,75.2
         7/12/2006        ,74.95,74.09,75.24,73.77
         7/11/2006        ,74.16,73.41,74.61,73.3
         7/10/2006        ,73.61,73.68,73.94,72.89
         7/7/2006        ,74.09,74.75,75.78,73.76
         7/6/2006        ,75.14,75.03,75.3,74.27
         7/5/2006        ,75.19,73.7,75.35,73.37
         7/4/2006        ,73.36,74.14,74.2,73.33
         7/3/2006        ,74.04,73.8,74.5,73.73
         6/30/2006        ,73.93,73.61,74.43,73.33
         6/29/2006        ,73.52,72.43,73.74,72.3
         6/28/2006        ,72.19,72.1,72.77,71.57
         6/27/2006        ,71.92,71.82,72.5,71.6
         6/26/2006        ,71.8,70.77,71.93,70.39
         6/23/2006        ,70.87,70.84,71.34,70.27
         6/22/2006        ,70.84,70.4,71.2,70.06
         6/21/2006        ,70.33,69.4,70.75,68.85
         6/20/2006        ,69.34,69.35,70.27,68.51
         6/19/2006        ,69.55,70.15,70.24,68.77
         6/16/2006        ,69.88,69.99,70.48,68.81
         6/15/2006        ,69.5,69.32,70.32,69.31
         6/14/2006        ,69.14,68.23,69.43,67.63
         6/13/2006        ,68.56,70.05,70.16,68.28
         6/12/2006        ,70.36,71.5,72.32,70.06
         6/9/2006        ,71.63,70.49,71.83,69.95
         6/8/2006        ,70.35,70.6,70.63,69.08
         6/7/2006        ,70.82,72.3,72.58,70.5
         6/6/2006        ,72.5,72.5,72.9,71.31
         6/5/2006        ,72.6,73.38,73.87,72.06
         6/2/2006        ,72.33,70.7,72.8,70.55
         6/1/2006        ,70.34,71.15,71.91,70.02
         5/31/2006        ,71.29,71.96,72.02,70.02
         5/30/2006        ,72.03,71.7,72.74,71.22
         5/26/2006        ,71.37,71.52,71.92,70.85
         5/25/2006        ,71.32,69.68,71.53,69.68
         5/24/2006        ,69.86,71.25,71.62,69.42
         5/23/2006        ,71.76,70.29,72.16,70.15
         5/22/2006        ,69.96,69,70.19,68.18
         5/19/2006        ,68.53,69.87,69.97,67.99
         5/18/2006        ,69.45,68.41,69.7,67.81
         5/17/2006        ,68.69,69.62,70.11,68.15
         5/16/2006        ,69.53,68.65,70.76,68.51
         5/15/2006        ,69.41,71.86,71.99,68.7
         5/12/2006        ,72.04,72.74,73.35,71.61
         5/11/2006        ,73.32,72.14,73.92,72.13
         5/10/2006        ,72.13,70.55,72.37,69.63
         5/9/2006        ,70.69,70.07,71.5,69.61
         5/8/2006        ,69.77,70.55,70.55,68.23
         5/5/2006        ,70.19,70.37,70.71,69.64
         5/4/2006        ,69.94,72.12,72.16,69.26
         5/3/2006        ,72.28,74.87,74.94,72.11
         5/2/2006        ,74.61,73.7,74.95,73.48
         5/1/2006        ,73.7,71.8,73.9,71.73
         4/28/2006        ,71.88,71.51,72.67,70.51
         4/27/2006        ,70.97,71.86,71.97,70.66
         4/26/2006        ,71.93,72.83,73.22,71.59
         4/25/2006        ,72.88,72.98,74.04,71.75
         4/24/2006        ,73.33,75.18,75.18,72.94
         4/21/2006        ,75.17,72.95,75.43,72.73
         4/20/2006        ,73.69,74.33,74.52,72.71
         4/19/2006        ,74.12,72.75,74.43,72.55
         4/18/2006        ,71.35,70.45,71.53,70.15
         4/17/2006        ,70.4,69.61,70.46,69.26
         4/13/2006        ,69.32,68.3,69.78,67.86
         4/12/2006        ,68.62,68.94,69.55,68.04
         4/11/2006        ,68.98,68.8,69.47,68
         4/10/2006        ,68.74,67.58,68.97,67.58
         4/7/2006        ,67.39,67.53,67.63,66.66
         4/6/2006        ,67.94,67.48,68.2,67.25
         4/5/2006        ,67.07,66.05,67.4,65.75
         4/4/2006        ,66.23,66.48,66.5,65.61
         4/3/2006        ,66.74,66.79,67.92,66.3
         3/31/2006        ,66.63,66.9,66.96,65.57
         3/30/2006        ,67.15,66.18,67.27,66.06
         3/29/2006        ,66.45,66.05,66.69,65.58
         3/28/2006        ,66.07,64.23,66.16,64.06
         3/27/2006        ,64.16,64.11,64.48,63.51
         3/24/2006        ,64.26,63.91,64.72,63.44
         3/23/2006        ,63.91,62.15,64.32,61.8
         3/22/2006        ,61.77,62.15,62.87,61.58
         3/21/2006        ,62.34,61.87,62.75,61.27
         3/20/2006        ,61.96,64.3,64.42,61.77
         3/17/2006        ,62.77,63.48,63.78,62.6
         3/16/2006        ,63.58,62.15,63.87,61.67
